time,F: theta1,F: theta1dot,F: theta2,F: theta2dot,F: s,F: E,F: MotorEnable,T: y,T: dy,T: d2y,T: d3y,T: d4y
0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.78,0.0,0.0,-0.0007853981633974483,-0.05082390649445392,0.0,7.006046632911418e-10,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.0,0.0,-0.00471238898038469,-0.2119887115685495,0.0,2.52217678784811e-08,0.0,0.0,0.0,0.0,0.0,0.0
3.82,0.0,0.0,-0.014922565104551514,-0.48193301488347784,0.0,2.5291828344810206e-07,0.0,0.0,0.0,0.0,0.0,0.0
3.84,0.0,0.0,-0.030630528372500476,-0.7432797122319366,0.0,1.065619692865826e-06,0.0,0.0,0.0,0.0,0.0,0.0
3.86,0.0,0.0,-0.047909287967244335,-0.8632492878211141,0.0,2.606949952106337e-06,0.0,0.0,0.0,0.0,0.0,0.0
3.88,0.0,0.0,-0.06597344572538567,-0.8840899390866862,0.0,4.943466504182299e-06,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.0,0.0,-0.08246680715673221,-0.8184732889261956,0.0,7.724166412784864e-06,0.0,0.0,0.0,0.0,0.0,0.0
3.92,0.0,0.0,-0.09738937226128386,-0.7516117124942365,0.0,1.0772497302764653e-05,0.0,0.0,0.0,0.0,0.0,0.0
3.94,0.0,0.0,-0.11152653920243805,-0.7085188249331027,0.0,1.4126992430602679e-05,0.0,0.0,0.0,0.0,0.0,0.0
3.96,0.0,0.0,-0.1264491043069897,-0.7356306530334148,0.0,1.8160373477169834e-05,0.0,0.0,0.0,0.0,0.0,0.0
3.98,0.0,0.0,-0.14294246573833624,-0.8180728779748729,0.0,2.320682886685599e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,-0.1610066234964777,-0.8864421952457652,0.0,2.9442910974810523e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.02,0.0,0.0,-0.18142697574481154,-1.0190494313240366,0.0,3.7384965437879015e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.04,0.0,0.0,-0.20420352248333773,-1.1371575496125046,0.0,4.736087523848173e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.06,0.0,0.0,-0.2293362637120563,-1.240706139614134,0.0,5.973635601085663e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.08,0.0,0.0,-0.251327412287185,-1.109157831049694,0.0,7.174191752101381e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.1,0.0,0.0,-0.2678207737185316,-0.833556115214247,0.0,8.146701085215828e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.12,0.0,0.0,-0.2796017461694934,-0.5920552234434038,0.0,8.879183260686729e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.14,0.0,0.0,-0.28431413514987813,-0.27415841852505146,0.0,9.181003749632556e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.16,0.0,0.0,-0.28431413514987813,-0.0021802678315738233,0.0,9.181003749632556e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.18,0.0,0.0,-0.27724555167930104,0.3187903256803709,0.0,8.730164648804701e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,-0.26467918106494176,0.6186205039500139,0.0,7.956697100531269e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.22,0.0,0.0,-0.2466150233068003,0.8804813786762664,0.0,6.907681738185426e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.24,0.0,0.0,-0.2238384765682741,1.1284865876132546,0.0,5.690661377582367e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.26,0.0,0.0,-0.19634954084936318,1.3503154248954639,0.0,4.378779145569685e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.28,0.0,0.0,-0.16414821615006756,1.5809960201667896,0.0,3.060311229722068e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.3,0.0,0.0,-0.12880529879718222,1.7408740427490716,0.0,1.8843463023878752e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.32,0.0,0.0,-0.09110618695410463,1.8694980875972167,0.0,9.427336349245734e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.34,0.0,0.0,-0.051836278784232186,1.9567092506276134,0.0,3.0518339132962835e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.36,0.0,0.0,-0.01099557428756489,2.0165173801192013,0.0,1.373185140050791e-07,0.0,0.0,0.0,0.0,0.0,0.0
4.38,0.0,0.0,0.029845130209102413,2.0262681593153458,0.0,1.0116731337923665e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.06990043654237227,1.9869739101847839,0.0,5.549489537929033e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.42,0.0,0.0,0.10917034471224474,1.9388584429669824,0.0,1.3536382699448007e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.44,0.0,0.0,0.14529866022852744,1.8140353161738392,0.0,2.3978194601139165e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.46,0.0,0.0,0.1782853830912205,1.6695240726074672,0.0,3.610145769472913e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.48,0.0,0.0,0.20734511513692633,1.461401747741696,0.0,4.8829342612739404e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.23247785636564489,1.2495918460142599,0.0,6.138417817891676e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.52,0.0,0.0,0.25211281045058126,1.0044214500207274,0.0,7.219100511018273e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.54,0.0,0.0,0.2670353755551329,0.7530683170468011,0.0,8.098989907645626e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.56,0.0,0.0,0.2756747553525049,0.4589607886593475,0.0,8.63151951221323e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.58,0.0,0.0,0.2788163480060947,0.17308622361618398,0.0,8.82937026912665e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.27646015351590236,-0.10485946405290603,0.0,8.680772020042597e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.62,0.0,0.0,0.26782077371853036,-0.3993930260306408,0.0,8.146701085215755e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.64,0.0,0.0,0.25368360677737617,-0.6784389656006445,0.0,7.309338391650174e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.66,0.0,0.0,0.2340486526924398,-0.9501399116727572,0.0,6.221649651890665e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.68,0.0,0.0,0.2097013096271187,-1.1964017125817399,0.0,4.9945405841362195e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.7,0.0,0.0,0.18064157758141286,-1.4105277612907232,0.0,3.7061986688101296e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.72,0.0,0.0,0.1476548547187198,-1.6143925941266464,0.0,2.4762171219361956e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.74,0.0,0.0,0.1123119373658345,-1.7665442210549367,0.0,1.4326664759640404e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.76,0.0,0.0,0.07461282552275694,-1.8691397182052303,0.0,6.322957086202445e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.78,0.0,0.0,0.034557519189487074,-1.9732311760341819,0.0,1.356370628131599e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.8,0.0,0.0,-0.00549778714378278,-1.9990337163519853,0.0,3.432962850127396e-08,0.0,0.0,0.0,0.0,0.0,0.0
4.82,0.0,0.0,-0.04555309347705263,-1.9937726404334306,0.0,2.356834087311466e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.84,0.0,0.0,-0.08482300164692508,-1.9647501630240347,0.0,8.171852792628003e-06,0.0,0.0,0.0,0.0,0.0,0.0
4.86,0.0,0.0,-0.12173671532660518,-1.864181328400126,0.0,1.6832027035569873e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.88,0.0,0.0,-0.1562942345160931,-1.7314657868685683,0.0,2.774464527099281e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.9,0.0,0.0,-0.18771016105199126,-1.5588601736648382,0.0,4.0019238971853784e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.92,0.0,0.0,-0.21519909677090218,-1.3775885753451524,0.0,5.2598595701246415e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.94,0.0,0.0,-0.23797564350942838,-1.1580654308896294,0.0,6.432181353209726e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.96,0.0,0.0,-0.25525440310417236,-0.8840602260253467,0.0,7.400136756012781e-05,0.0,0.0,0.0,0.0,0.0,0.0
4.98,0.0,0.0,-0.26782077371853164,-0.6263661668311424,0.0,8.146701085215832e-05,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,-0.27488935718910873,-0.3640671206713922,0.0,8.5824071253166e-05,0.0,0.0,0.0,0.0,0.0,0.0
5.02,0.0,0.0,-0.2756747553525062,-0.07945576310330882,0.0,8.631519512213311e-05,0.0,0.0,0.0,0.0,0.0,0.0
5.04,0.0,0.0,-0.27096236637212145,0.2210832759270906,0.0,8.338947004822925e-05,0.0,0.0,0.0,0.0,0.0,0.0
5.06,0.0,0.0,-0.2599667920845571,0.5191845192686062,0.0,7.675894751484179e-05,0.0,0.0,0.0,0.0,0.0,0.0
5.08,0.0,0.0,-0.244258828816608,0.7828144805213794,0.0,6.776318363818339e-05,0.0,0.0,0.0,0.0,0.0,0.0
5.1,0.0,0.0,-0.2230530784048767,1.031722925420385,0.0,5.650796972241103e-05,0.0,0.0,0.0,0.0,0.0,0.0
5.12,0.0,0.0,-0.19792033717615815,1.2528966451596963,0.0,4.449119853764119e-05,0.0,0.0,0.0,0.0,0.0,0.0
